Time step,Item Type,Mean,SEM
412,Rhyme,0.09000000000000001,0.008292328569903123
413,Rhyme,0.09083333333333334,0.008292328569903123
414,Rhyme,0.09166666666666667,0.008292328569903123
415,Rhyme,0.09166666666666667,0.008292328569903123
416,Rhyme,0.09166666666666667,0.008292328569903123
417,Rhyme,0.09166666666666667,0.008292328569903123
418,Rhyme,0.09250000000000001,0.008292328569903123
419,Rhyme,0.09416666666666666,0.008292328569903123
420,Rhyme,0.09416666666666666,0.008292328569903123
421,Rhyme,0.09583333333333333,0.008292328569903123
422,Rhyme,0.09583333333333333,0.008292328569903123
423,Rhyme,0.09666666666666668,0.008292328569903123
424,Rhyme,0.09666666666666668,0.008292328569903123
425,Rhyme,0.09833333333333333,0.008292328569903123
426,Rhyme,0.09833333333333333,0.008292328569903123
427,Rhyme,0.09833333333333333,0.008292328569903123
428,Rhyme,0.10083333333333333,0.008292328569903123
429,Rhyme,0.1025,0.008292328569903123
430,Rhyme,0.10333333333333333,0.008292328569903123
431,Rhyme,0.10416666666666667,0.008292328569903123
432,Rhyme,0.1025,0.008292328569903123
433,Rhyme,0.1025,0.008292328569903123
434,Rhyme,0.1025,0.008292328569903123
435,Rhyme,0.1025,0.008292328569903123
436,Rhyme,0.1025,0.008292328569903123
437,Rhyme,0.10166666666666667,0.008292328569903123
438,Rhyme,0.10166666666666667,0.008292328569903123
439,Rhyme,0.1025,0.008292328569903123
440,Rhyme,0.10333333333333333,0.008292328569903123
441,Rhyme,0.10333333333333333,0.008292328569903123
442,Rhyme,0.10166666666666667,0.008292328569903123
443,Rhyme,0.10166666666666667,0.008292328569903123
444,Rhyme,0.10166666666666667,0.008292328569903123
445,Rhyme,0.1025,0.008292328569903123
446,Rhyme,0.1025,0.008292328569903123
447,Rhyme,0.1025,0.008292328569903123
448,Rhyme,0.1025,0.008292328569903123
449,Rhyme,0.1025,0.008292328569903123
450,Rhyme,0.1025,0.008292328569903123
451,Rhyme,0.10333333333333333,0.008292328569903123
452,Rhyme,0.1025,0.008292328569903123
453,Rhyme,0.1025,0.008292328569903123
454,Rhyme,0.1025,0.008292328569903123
455,Rhyme,0.1025,0.008292328569903123
456,Rhyme,0.1025,0.008292328569903123
457,Rhyme,0.10333333333333333,0.008292328569903123
458,Rhyme,0.10416666666666667,0.008292328569903123
459,Rhyme,0.10416666666666667,0.008292328569903123
460,Rhyme,0.10416666666666667,0.008292328569903123
461,Rhyme,0.10416666666666667,0.008292328569903123
462,Rhyme,0.105,0.008292328569903123
463,Rhyme,0.10583333333333333,0.008292328569903123
464,Rhyme,0.10583333333333333,0.008292328569903123
465,Rhyme,0.10583333333333333,0.008292328569903123
466,Rhyme,0.10583333333333333,0.008292328569903123
467,Rhyme,0.10833333333333334,0.008292328569903123
468,Rhyme,0.10916666666666668,0.008292328569903123
469,Rhyme,0.10916666666666668,0.008292328569903123
470,Rhyme,0.10916666666666668,0.008292328569903123
471,Rhyme,0.10916666666666668,0.008292328569903123
472,Rhyme,0.11083333333333334,0.008292328569903123
473,Rhyme,0.11166666666666668,0.008292328569903123
474,Rhyme,0.1125,0.008292328569903123
475,Rhyme,0.11416666666666668,0.008292328569903123
476,Rhyme,0.11416666666666668,0.008292328569903123
477,Rhyme,0.11333333333333334,0.008292328569903123
478,Rhyme,0.11416666666666668,0.008292328569903123
479,Rhyme,0.115,0.008292328569903123
480,Rhyme,0.11666666666666665,0.008292328569903123
481,Rhyme,0.1175,0.008292328569903123
482,Rhyme,0.11666666666666665,0.008292328569903123
483,Rhyme,0.1175,0.008292328569903123
484,Rhyme,0.1175,0.008292328569903123
485,Rhyme,0.1175,0.008292328569903123
486,Rhyme,0.11833333333333333,0.008292328569903123
487,Rhyme,0.11833333333333333,0.008292328569903123
488,Rhyme,0.1175,0.008292328569903123
489,Rhyme,0.1175,0.008292328569903123
490,Rhyme,0.11666666666666665,0.008292328569903123
491,Rhyme,0.11833333333333333,0.008292328569903123
492,Rhyme,0.11833333333333333,0.008292328569903123
493,Rhyme,0.11833333333333333,0.008292328569903123
494,Rhyme,0.1175,0.008292328569903123
495,Rhyme,0.1175,0.008292328569903123
496,Rhyme,0.1175,0.008292328569903123
497,Rhyme,0.1175,0.008292328569903123
498,Rhyme,0.11833333333333333,0.008292328569903123
499,Rhyme,0.11916666666666666,0.008292328569903123
500,Rhyme,0.1225,0.008292328569903123
501,Rhyme,0.1225,0.008292328569903123
502,Rhyme,0.1225,0.008292328569903123
503,Rhyme,0.1225,0.008292328569903123
504,Rhyme,0.1225,0.008292328569903123
505,Rhyme,0.12166666666666666,0.008292328569903123
506,Rhyme,0.1225,0.008292328569903123
507,Rhyme,0.1225,0.008292328569903123
508,Rhyme,0.1225,0.008292328569903123
509,Rhyme,0.1225,0.008292328569903123
510,Rhyme,0.12333333333333334,0.008292328569903123
511,Rhyme,0.12333333333333334,0.008292328569903123
512,Rhyme,0.12333333333333334,0.008292328569903123
513,Rhyme,0.12416666666666666,0.008292328569903123
514,Rhyme,0.12583333333333332,0.008292328569903123
515,Rhyme,0.12666666666666668,0.008292328569903123
516,Rhyme,0.12666666666666668,0.008292328569903123
517,Rhyme,0.1275,0.008292328569903123
518,Rhyme,0.1275,0.008292328569903123
519,Rhyme,0.1275,0.008292328569903123
520,Rhyme,0.12916666666666668,0.008292328569903123
521,Rhyme,0.12916666666666668,0.008292328569903123
522,Rhyme,0.12916666666666668,0.008292328569903123
523,Rhyme,0.13083333333333333,0.008292328569903123
524,Rhyme,0.13166666666666668,0.008292328569903123
525,Rhyme,0.13083333333333333,0.008292328569903123
526,Rhyme,0.13083333333333333,0.008292328569903123
527,Rhyme,0.13,0.008292328569903123
528,Rhyme,0.13083333333333333,0.008292328569903123
529,Rhyme,0.13083333333333333,0.008292328569903123
530,Rhyme,0.13083333333333333,0.008292328569903123
531,Rhyme,0.13166666666666668,0.008292328569903123
532,Rhyme,0.13249999999999998,0.008292328569903123
533,Rhyme,0.13333333333333333,0.008292328569903123
534,Rhyme,0.1325,0.008292328569903123
535,Rhyme,0.1325,0.008292328569903123
536,Rhyme,0.13333333333333333,0.008292328569903123
537,Rhyme,0.13416666666666668,0.008292328569903123
538,Rhyme,0.135,0.008292328569903123
539,Rhyme,0.135,0.008292328569903123
540,Rhyme,0.135,0.008292328569903123
541,Rhyme,0.13583333333333333,0.008292328569903123
542,Rhyme,0.1366666666666667,0.008292328569903123
543,Rhyme,0.1366666666666667,0.008292328569903123
544,Rhyme,0.13749999999999998,0.008292328569903123
545,Rhyme,0.13833333333333334,0.008292328569903123
546,Rhyme,0.13749999999999998,0.008292328569903123
547,Rhyme,0.13916666666666666,0.008292328569903123
548,Rhyme,0.13916666666666666,0.008292328569903123
549,Rhyme,0.13916666666666666,0.008292328569903123
550,Rhyme,0.13999999999999999,0.008292328569903123
551,Rhyme,0.14083333333333334,0.008292328569903123
552,Rhyme,0.14166666666666666,0.008292328569903123
553,Rhyme,0.1425,0.008292328569903123
554,Rhyme,0.14333333333333334,0.008292328569903123
555,Rhyme,0.1425,0.008292328569903123
556,Rhyme,0.1425,0.008292328569903123
557,Rhyme,0.1425,0.008292328569903123
558,Rhyme,0.14333333333333334,0.008292328569903123
559,Rhyme,0.14416666666666667,0.008292328569903123
560,Rhyme,0.14416666666666667,0.008292328569903123
561,Rhyme,0.14333333333333334,0.008292328569903123
562,Rhyme,0.14333333333333334,0.008292328569903123
563,Rhyme,0.145,0.008292328569903123
564,Rhyme,0.145,0.008292328569903123
565,Rhyme,0.145,0.008292328569903123
566,Rhyme,0.14416666666666667,0.008292328569903123
567,Rhyme,0.145,0.008292328569903123
568,Rhyme,0.145,0.008292328569903123
569,Rhyme,0.14416666666666667,0.008292328569903123
570,Rhyme,0.145,0.008292328569903123
571,Rhyme,0.14583333333333334,0.008292328569903123
572,Rhyme,0.14583333333333334,0.008292328569903123
573,Rhyme,0.14583333333333334,0.008292328569903123
574,Rhyme,0.145,0.008292328569903123
575,Rhyme,0.1475,0.008292328569903123
576,Rhyme,0.14833333333333334,0.008292328569903123
577,Rhyme,0.14916666666666667,0.008292328569903123
578,Rhyme,0.14833333333333334,0.008292328569903123
579,Rhyme,0.14916666666666667,0.008292328569903123
580,Rhyme,0.15,0.008292328569903123
581,Rhyme,0.14916666666666667,0.008292328569903123
582,Rhyme,0.14916666666666667,0.008292328569903123
583,Rhyme,0.15,0.008292328569903123
584,Rhyme,0.15,0.008292328569903123
585,Rhyme,0.15166666666666667,0.008292328569903123
586,Rhyme,0.15166666666666667,0.008292328569903123
587,Rhyme,0.15083333333333335,0.008292328569903123
588,Rhyme,0.15083333333333335,0.008292328569903123
589,Rhyme,0.15166666666666667,0.008292328569903123
590,Rhyme,0.15166666666666667,0.008292328569903123
591,Rhyme,0.1525,0.008292328569903123
592,Rhyme,0.15166666666666667,0.008292328569903123
593,Rhyme,0.15083333333333335,0.008292328569903123
594,Rhyme,0.15,0.008292328569903123
595,Rhyme,0.15,0.008292328569903123
596,Rhyme,0.15,0.008292328569903123
597,Rhyme,0.15,0.008292328569903123
598,Rhyme,0.15083333333333335,0.008292328569903123
599,Rhyme,0.15083333333333335,0.008292328569903123
600,Rhyme,0.15166666666666667,0.008292328569903123
601,Rhyme,0.15166666666666667,0.008292328569903123
602,Rhyme,0.15166666666666667,0.008292328569903123
603,Rhyme,0.15083333333333335,0.008292328569903123
604,Rhyme,0.15083333333333335,0.008292328569903123
605,Rhyme,0.15083333333333335,0.008292328569903123
606,Rhyme,0.15166666666666667,0.008292328569903123
607,Rhyme,0.15166666666666667,0.008292328569903123
608,Rhyme,0.15,0.008292328569903123
609,Rhyme,0.14916666666666667,0.008292328569903123
610,Rhyme,0.14916666666666667,0.008292328569903123
611,Rhyme,0.15,0.008292328569903123
612,Rhyme,0.14916666666666667,0.008292328569903123
613,Rhyme,0.15,0.008292328569903123
614,Rhyme,0.15,0.008292328569903123
615,Rhyme,0.15,0.008292328569903123
616,Rhyme,0.15,0.008292328569903123
617,Rhyme,0.14916666666666667,0.008292328569903123
618,Rhyme,0.14916666666666667,0.008292328569903123
619,Rhyme,0.15,0.008292328569903123
620,Rhyme,0.14916666666666667,0.008292328569903123
621,Rhyme,0.14916666666666667,0.008292328569903123
622,Rhyme,0.14916666666666667,0.008292328569903123
623,Rhyme,0.14916666666666667,0.008292328569903123
624,Rhyme,0.1475,0.008292328569903123
625,Rhyme,0.14833333333333334,0.008292328569903123
626,Rhyme,0.14833333333333334,0.008292328569903123
627,Rhyme,0.14833333333333334,0.008292328569903123
628,Rhyme,0.14833333333333334,0.008292328569903123
629,Rhyme,0.1475,0.008292328569903123
630,Rhyme,0.1475,0.008292328569903123
631,Rhyme,0.1475,0.008292328569903123
632,Rhyme,0.14833333333333334,0.008292328569903123
633,Rhyme,0.14916666666666667,0.008292328569903123
634,Rhyme,0.14833333333333334,0.008292328569903123
635,Rhyme,0.14916666666666667,0.008292328569903123
636,Rhyme,0.14916666666666667,0.008292328569903123
637,Rhyme,0.15,0.008292328569903123
638,Rhyme,0.15083333333333335,0.008292328569903123
639,Rhyme,0.15166666666666667,0.008292328569903123
640,Rhyme,0.15333333333333335,0.008292328569903123
641,Rhyme,0.15416666666666667,0.008292328569903123
642,Rhyme,0.155,0.008292328569903123
643,Rhyme,0.15583333333333335,0.008292328569903123
644,Rhyme,0.15666666666666668,0.008292328569903123
645,Rhyme,0.15833333333333333,0.008292328569903123
646,Rhyme,0.15833333333333333,0.008292328569903123
647,Rhyme,0.1575,0.008292328569903123
648,Rhyme,0.15833333333333335,0.008292328569903123
649,Rhyme,0.15833333333333335,0.008292328569903123
650,Rhyme,0.15833333333333335,0.008292328569903123
651,Rhyme,0.15833333333333335,0.008292328569903123
652,Rhyme,0.15916666666666668,0.008292328569903123
653,Rhyme,0.15833333333333333,0.008292328569903123
654,Rhyme,0.15833333333333333,0.008292328569903123
655,Rhyme,0.1575,0.008292328569903123
656,Rhyme,0.15833333333333333,0.008292328569903123
657,Rhyme,0.16,0.008292328569903123
658,Rhyme,0.15916666666666668,0.008292328569903123
659,Rhyme,0.16166666666666665,0.008292328569903123
660,Rhyme,0.1625,0.008292328569903123
661,Rhyme,0.1625,0.008292328569903123
662,Rhyme,0.16166666666666665,0.008292328569903123
663,Rhyme,0.16166666666666665,0.008292328569903123
664,Rhyme,0.16083333333333333,0.008292328569903123
665,Rhyme,0.16083333333333333,0.008292328569903123
666,Rhyme,0.16083333333333333,0.008292328569903123
667,Rhyme,0.16083333333333333,0.008292328569903123
668,Rhyme,0.16083333333333333,0.008292328569903123
669,Rhyme,0.16,0.008292328569903123
670,Rhyme,0.16,0.008292328569903123
671,Rhyme,0.16,0.008292328569903123
672,Rhyme,0.15916666666666668,0.008292328569903123
673,Rhyme,0.16,0.008292328569903123
674,Rhyme,0.16083333333333336,0.008292328569903123
675,Rhyme,0.16,0.008292328569903123
676,Rhyme,0.16083333333333336,0.008292328569903123
677,Rhyme,0.15833333333333333,0.008292328569903123
678,Rhyme,0.15833333333333333,0.008292328569903123
679,Rhyme,0.15916666666666668,0.008292328569903123
680,Rhyme,0.16,0.008292328569903123
681,Rhyme,0.16083333333333336,0.008292328569903123
682,Rhyme,0.16083333333333336,0.008292328569903123
683,Rhyme,0.16416666666666668,0.008292328569903123
684,Rhyme,0.16416666666666666,0.008292328569903123
685,Rhyme,0.16333333333333333,0.008292328569903123
686,Rhyme,0.16333333333333333,0.008292328569903123
687,Rhyme,0.1625,0.008292328569903123
688,Rhyme,0.16166666666666665,0.008292328569903123
689,Rhyme,0.16083333333333336,0.008292328569903123
690,Rhyme,0.16083333333333336,0.008292328569903123
691,Rhyme,0.16166666666666665,0.008292328569903123
692,Rhyme,0.1625,0.008292328569903123
693,Rhyme,0.1625,0.008292328569903123
694,Rhyme,0.16333333333333333,0.008292328569903123
695,Rhyme,0.1625,0.008292328569903123
696,Rhyme,0.1625,0.008292328569903123
697,Rhyme,0.16166666666666665,0.008292328569903123
698,Rhyme,0.16083333333333333,0.008292328569903123
699,Rhyme,0.16083333333333333,0.008292328569903123
700,Rhyme,0.16083333333333333,0.008292328569903123
701,Rhyme,0.16333333333333333,0.008292328569903123
702,Rhyme,0.16416666666666666,0.008292328569903123
703,Rhyme,0.16416666666666666,0.008292328569903123
704,Rhyme,0.16416666666666666,0.008292328569903123
705,Rhyme,0.16333333333333333,0.008292328569903123
706,Rhyme,0.1625,0.008292328569903123
707,Rhyme,0.1625,0.008292328569903123
708,Rhyme,0.1625,0.008292328569903123
709,Rhyme,0.16166666666666665,0.008292328569903123
710,Rhyme,0.1625,0.008292328569903123
711,Rhyme,0.16083333333333336,0.008292328569903123
712,Rhyme,0.16083333333333336,0.008292328569903123
713,Rhyme,0.1625,0.008292328569903123
714,Rhyme,0.1625,0.008292328569903123
715,Rhyme,0.16166666666666665,0.008292328569903123
716,Rhyme,0.16083333333333336,0.008292328569903123
717,Rhyme,0.16083333333333336,0.008292328569903123
718,Rhyme,0.16083333333333336,0.008292328569903123
719,Rhyme,0.16,0.008292328569903123
720,Rhyme,0.16,0.008292328569903123
721,Rhyme,0.16,0.008292328569903123
722,Rhyme,0.16,0.008292328569903123
723,Rhyme,0.16,0.008292328569903123
724,Rhyme,0.15833333333333333,0.008292328569903123
725,Rhyme,0.1575,0.008292328569903123
726,Rhyme,0.15666666666666668,0.008292328569903123
727,Rhyme,0.15666666666666668,0.008292328569903123
728,Rhyme,0.15666666666666668,0.008292328569903123
729,Rhyme,0.15666666666666668,0.008292328569903123
730,Rhyme,0.15666666666666668,0.008292328569903123
731,Rhyme,0.15666666666666668,0.008292328569903123
732,Rhyme,0.15583333333333335,0.008292328569903123
733,Rhyme,0.15666666666666668,0.008292328569903123
734,Rhyme,0.15666666666666668,0.008292328569903123
735,Rhyme,0.155,0.008292328569903123
736,Rhyme,0.15666666666666668,0.008292328569903123
737,Rhyme,0.155,0.008292328569903123
738,Rhyme,0.15583333333333335,0.008292328569903123
739,Rhyme,0.155,0.008292328569903123
740,Rhyme,0.15416666666666667,0.008292328569903123
741,Rhyme,0.15333333333333335,0.008292328569903123
742,Rhyme,0.15333333333333335,0.008292328569903123
743,Rhyme,0.15333333333333335,0.008292328569903123
744,Rhyme,0.15583333333333335,0.008292328569903123
745,Rhyme,0.15666666666666665,0.008292328569903123
746,Rhyme,0.1575,0.008292328569903123
747,Rhyme,0.1575,0.008292328569903123
748,Rhyme,0.15666666666666668,0.008292328569903123
749,Rhyme,0.15666666666666668,0.008292328569903123
750,Rhyme,0.15666666666666668,0.008292328569903123
751,Rhyme,0.15583333333333335,0.008292328569903123
752,Rhyme,0.1575,0.008292328569903123
753,Rhyme,0.1575,0.008292328569903123
754,Rhyme,0.15666666666666668,0.008292328569903123
755,Rhyme,0.15666666666666668,0.008292328569903123
756,Rhyme,0.15666666666666668,0.008292328569903123
757,Rhyme,0.15583333333333335,0.008292328569903123
758,Rhyme,0.15583333333333335,0.008292328569903123
759,Rhyme,0.15583333333333335,0.008292328569903123
760,Rhyme,0.15666666666666668,0.008292328569903123
761,Rhyme,0.15666666666666668,0.008292328569903123
762,Rhyme,0.15583333333333335,0.008292328569903123
763,Rhyme,0.1575,0.008292328569903123
764,Rhyme,0.15583333333333335,0.008292328569903123
765,Rhyme,0.15583333333333335,0.008292328569903123
766,Rhyme,0.155,0.008292328569903123
767,Rhyme,0.155,0.008292328569903123
768,Rhyme,0.155,0.008292328569903123
769,Rhyme,0.15416666666666667,0.008292328569903123
770,Rhyme,0.155,0.008292328569903123
771,Rhyme,0.15416666666666667,0.008292328569903123
772,Rhyme,0.1525,0.008292328569903123
773,Rhyme,0.15,0.008292328569903123
774,Rhyme,0.15,0.008292328569903123
775,Rhyme,0.14916666666666667,0.008292328569903123
776,Rhyme,0.14833333333333334,0.008292328569903123
777,Rhyme,0.14833333333333334,0.008292328569903123
778,Rhyme,0.14666666666666667,0.008292328569903123
779,Rhyme,0.14583333333333334,0.008292328569903123
780,Rhyme,0.14666666666666667,0.008292328569903123
781,Rhyme,0.14583333333333334,0.008292328569903123
782,Rhyme,0.14583333333333334,0.008292328569903123
783,Rhyme,0.1475,0.008292328569903123
784,Rhyme,0.1475,0.008292328569903123
785,Rhyme,0.1475,0.008292328569903123
786,Rhyme,0.1475,0.008292328569903123
787,Rhyme,0.14833333333333334,0.008292328569903123
788,Rhyme,0.14916666666666667,0.008292328569903123
789,Rhyme,0.14916666666666667,0.008292328569903123
790,Rhyme,0.14833333333333334,0.008292328569903123
791,Rhyme,0.14833333333333334,0.008292328569903123
792,Rhyme,0.1475,0.008292328569903123
793,Rhyme,0.14666666666666667,0.008292328569903123
794,Rhyme,0.14666666666666667,0.008292328569903123
795,Rhyme,0.14666666666666667,0.008292328569903123
796,Rhyme,0.145,0.008292328569903123
797,Rhyme,0.14666666666666667,0.008292328569903123
798,Rhyme,0.14666666666666667,0.008292328569903123
799,Rhyme,0.14666666666666667,0.008292328569903123
800,Rhyme,0.1475,0.008292328569903123
801,Rhyme,0.1475,0.008292328569903123
802,Rhyme,0.1475,0.008292328569903123
803,Rhyme,0.14666666666666667,0.008292328569903123
804,Rhyme,0.14583333333333334,0.008292328569903123
805,Rhyme,0.14583333333333334,0.008292328569903123
806,Rhyme,0.1475,0.008292328569903123
807,Rhyme,0.1475,0.008292328569903123
808,Rhyme,0.14666666666666667,0.008292328569903123
809,Rhyme,0.145,0.008292328569903123
810,Rhyme,0.145,0.008292328569903123
811,Rhyme,0.145,0.008292328569903123
812,Rhyme,0.145,0.008292328569903123
813,Rhyme,0.14583333333333334,0.008292328569903123
814,Rhyme,0.14583333333333334,0.008292328569903123
815,Rhyme,0.14583333333333334,0.008292328569903123
816,Rhyme,0.145,0.008292328569903123
817,Rhyme,0.14416666666666667,0.008292328569903123
818,Rhyme,0.145,0.008292328569903123
819,Rhyme,0.145,0.008292328569903123
820,Rhyme,0.145,0.008292328569903123
821,Rhyme,0.145,0.008292328569903123
822,Rhyme,0.145,0.008292328569903123
823,Rhyme,0.14583333333333334,0.008292328569903123
824,Rhyme,0.145,0.008292328569903123
825,Rhyme,0.14166666666666666,0.008292328569903123
826,Rhyme,0.14083333333333334,0.008292328569903123
827,Rhyme,0.1425,0.008292328569903123
828,Rhyme,0.1425,0.008292328569903123
829,Rhyme,0.1425,0.008292328569903123
830,Rhyme,0.1425,0.008292328569903123
831,Rhyme,0.14333333333333334,0.008292328569903123
832,Rhyme,0.14416666666666667,0.008292328569903123
833,Rhyme,0.14333333333333334,0.008292328569903123
834,Rhyme,0.14333333333333334,0.008292328569903123
835,Rhyme,0.14333333333333334,0.008292328569903123
836,Rhyme,0.14333333333333334,0.008292328569903123
837,Rhyme,0.14333333333333334,0.008292328569903123
838,Rhyme,0.14333333333333334,0.008292328569903123
839,Rhyme,0.1425,0.008292328569903123
840,Rhyme,0.1425,0.008292328569903123
841,Rhyme,0.14333333333333334,0.008292328569903123
842,Rhyme,0.1425,0.008292328569903123
843,Rhyme,0.1425,0.008292328569903123
844,Rhyme,0.14166666666666666,0.008292328569903123
845,Rhyme,0.14166666666666666,0.008292328569903123
846,Rhyme,0.1425,0.008292328569903123
847,Rhyme,0.14416666666666667,0.008292328569903123
848,Rhyme,0.14500000000000002,0.008292328569903123
849,Rhyme,0.14500000000000002,0.008292328569903123
850,Rhyme,0.14500000000000002,0.008292328569903123
851,Rhyme,0.14500000000000002,0.008292328569903123
852,Rhyme,0.14500000000000002,0.008292328569903123
853,Rhyme,0.14500000000000002,0.008292328569903123
854,Rhyme,0.14416666666666667,0.008292328569903123
855,Rhyme,0.14416666666666667,0.008292328569903123
856,Rhyme,0.14333333333333334,0.008292328569903123
857,Rhyme,0.14333333333333334,0.008292328569903123
858,Rhyme,0.14333333333333334,0.008292328569903123
859,Rhyme,0.1425,0.008292328569903123
860,Rhyme,0.1425,0.008292328569903123
861,Rhyme,0.14333333333333334,0.008292328569903123
862,Rhyme,0.1425,0.008292328569903123
863,Rhyme,0.1425,0.008292328569903123
864,Rhyme,0.1425,0.008292328569903123
865,Rhyme,0.1425,0.008292328569903123
866,Rhyme,0.1425,0.008292328569903123
867,Rhyme,0.1425,0.008292328569903123
868,Rhyme,0.1416666666666667,0.008292328569903123
869,Rhyme,0.1416666666666667,0.008292328569903123
870,Rhyme,0.14083333333333334,0.008292328569903123
871,Rhyme,0.14083333333333334,0.008292328569903123
872,Rhyme,0.14083333333333334,0.008292328569903123
873,Rhyme,0.14083333333333334,0.008292328569903123
874,Rhyme,0.14,0.008292328569903123
875,Rhyme,0.14,0.008292328569903123
876,Rhyme,0.14,0.008292328569903123
877,Rhyme,0.14,0.008292328569903123
878,Rhyme,0.13833333333333334,0.008292328569903123
879,Rhyme,0.13916666666666666,0.008292328569903123
880,Rhyme,0.13833333333333334,0.008292328569903123
881,Rhyme,0.13833333333333334,0.008292328569903123
882,Rhyme,0.13833333333333334,0.008292328569903123
883,Rhyme,0.1366666666666667,0.008292328569903123
884,Rhyme,0.1366666666666667,0.008292328569903123
885,Rhyme,0.1366666666666667,0.008292328569903123
886,Rhyme,0.1366666666666667,0.008292328569903123
887,Rhyme,0.13583333333333333,0.008292328569903123
888,Rhyme,0.13583333333333333,0.008292328569903123
889,Rhyme,0.135,0.008292328569903123
890,Rhyme,0.13333333333333333,0.008292328569903123
891,Rhyme,0.13166666666666668,0.008292328569903123
892,Rhyme,0.13083333333333333,0.008292328569903123
893,Rhyme,0.13083333333333333,0.008292328569903123
894,Rhyme,0.13083333333333333,0.008292328569903123
895,Rhyme,0.13083333333333333,0.008292328569903123
896,Rhyme,0.13083333333333333,0.008292328569903123
897,Rhyme,0.13083333333333333,0.008292328569903123
898,Rhyme,0.13166666666666668,0.008292328569903123
899,Rhyme,0.13166666666666668,0.008292328569903123
900,Rhyme,0.13166666666666668,0.008292328569903123
901,Rhyme,0.13166666666666668,0.008292328569903123
902,Rhyme,0.13166666666666668,0.008292328569903123
903,Rhyme,0.13166666666666668,0.008292328569903123
904,Rhyme,0.13416666666666668,0.008292328569903123
905,Rhyme,0.13416666666666668,0.008292328569903123
906,Rhyme,0.13583333333333333,0.008292328569903123
907,Rhyme,0.13583333333333333,0.008292328569903123
908,Rhyme,0.13583333333333333,0.008292328569903123
909,Rhyme,0.13583333333333333,0.008292328569903123
910,Rhyme,0.13583333333333333,0.008292328569903123
911,Rhyme,0.13583333333333333,0.008292328569903123
912,Rhyme,0.13583333333333333,0.008292328569903123
913,Rhyme,0.135,0.008292328569903123
914,Rhyme,0.13416666666666668,0.008292328569903123
915,Rhyme,0.13333333333333333,0.008292328569903123
916,Rhyme,0.1325,0.008292328569903123
917,Rhyme,0.13166666666666668,0.008292328569903123
918,Rhyme,0.1325,0.008292328569903123
919,Rhyme,0.13333333333333333,0.008292328569903123
920,Rhyme,0.1325,0.008292328569903123
921,Rhyme,0.1325,0.008292328569903123
922,Rhyme,0.1325,0.008292328569903123
923,Rhyme,0.13333333333333333,0.008292328569903123
924,Rhyme,0.13083333333333333,0.008292328569903123
925,Rhyme,0.13083333333333333,0.008292328569903123
926,Rhyme,0.13,0.008292328569903123
927,Rhyme,0.13,0.008292328569903123
928,Rhyme,0.13,0.008292328569903123
929,Rhyme,0.13083333333333333,0.008292328569903123
930,Rhyme,0.13083333333333333,0.008292328569903123
931,Rhyme,0.13083333333333333,0.008292328569903123
932,Rhyme,0.13166666666666668,0.008292328569903123
933,Rhyme,0.13083333333333333,0.008292328569903123
934,Rhyme,0.13083333333333333,0.008292328569903123
935,Rhyme,0.13166666666666668,0.008292328569903123
936,Rhyme,0.13166666666666668,0.008292328569903123
937,Rhyme,0.13166666666666668,0.008292328569903123
938,Rhyme,0.13166666666666668,0.008292328569903123
939,Rhyme,0.13166666666666668,0.008292328569903123
940,Rhyme,0.13166666666666668,0.008292328569903123
941,Rhyme,0.13083333333333333,0.008292328569903123
942,Rhyme,0.13083333333333333,0.008292328569903123
943,Rhyme,0.13,0.008292328569903123
944,Rhyme,0.12916666666666668,0.008292328569903123
945,Rhyme,0.1275,0.008292328569903123
946,Rhyme,0.1275,0.008292328569903123
947,Rhyme,0.1275,0.008292328569903123
948,Rhyme,0.1275,0.008292328569903123
949,Rhyme,0.1275,0.008292328569903123
950,Rhyme,0.12666666666666668,0.008292328569903123
951,Rhyme,0.12666666666666668,0.008292328569903123
952,Rhyme,0.12583333333333332,0.008292328569903123
953,Rhyme,0.12666666666666668,0.008292328569903123
954,Rhyme,0.1275,0.008292328569903123
955,Rhyme,0.12916666666666668,0.008292328569903123
956,Rhyme,0.13,0.008292328569903123
957,Rhyme,0.13083333333333333,0.008292328569903123
958,Rhyme,0.13083333333333333,0.008292328569903123
959,Rhyme,0.13166666666666668,0.008292328569903123
960,Rhyme,0.13,0.008292328569903123
961,Rhyme,0.13,0.008292328569903123
962,Rhyme,0.12916666666666668,0.008292328569903123
963,Rhyme,0.12916666666666668,0.008292328569903123
964,Rhyme,0.12916666666666668,0.008292328569903123
965,Rhyme,0.12833333333333333,0.008292328569903123
966,Rhyme,0.1275,0.008292328569903123
967,Rhyme,0.12583333333333332,0.008292328569903123
968,Rhyme,0.12583333333333332,0.008292328569903123
969,Rhyme,0.12416666666666666,0.008292328569903123
970,Rhyme,0.12333333333333334,0.008292328569903123
971,Rhyme,0.12333333333333334,0.008292328569903123
972,Rhyme,0.1225,0.008292328569903123
973,Rhyme,0.12166666666666666,0.008292328569903123
974,Rhyme,0.1225,0.008292328569903123
975,Rhyme,0.12083333333333333,0.008292328569903123
976,Rhyme,0.12083333333333333,0.008292328569903123
977,Rhyme,0.12083333333333333,0.008292328569903123
978,Rhyme,0.12083333333333333,0.008292328569903123
979,Rhyme,0.12083333333333333,0.008292328569903123
980,Rhyme,0.12083333333333333,0.008292328569903123
981,Rhyme,0.11833333333333333,0.008292328569903123
